tconst	averageRating
tt0283910	6
tt0283934	4.6
tt0283945	5.9
tt0284005	5.2
tt0284018	5.7
tt0284020	5.1
tt0284030	5.5
tt0284032	3.6
tt0284067	7.2
tt0284075	5.7
tt0284084	4.8
tt0284090	5.9
tt0284100	2.9
tt0284147	4.7
tt0284148	6.1
tt0284155	6
tt0284166	3.7
tt0284184	6.8
tt0284213	5.2
tt0284218	4.6
tt0284235	5.4
tt0284242	7.8
tt0284245	4.2
tt0284248	6.9
tt0284260	3.5
tt0284264	6.6
tt0284272	8
tt0284280	4.9
tt0284281	4.9
tt0284293	8.4
tt0284298	8.2
tt0284301	3.3
tt0284337	7.4
tt0284343	5.2
tt0284346	6.8
tt0284358	5.4
tt0284361	5.8
tt0284366	6.1
tt0284370	6.1
tt0284372	6.1
tt0284375	5.7
tt0284379	2.3
tt0284383	6.5
tt0284393	4
tt0284404	6.8
tt0284407	4.8
tt0284419	6.6
tt0284451	4.6
tt0284456	6.6
tt0284469	5.9
tt0284483	6.8
tt0284510	6.2
tt0284523	7.1
tt0284529	5.8
tt0284552	8.5
tt0284553	6.4
tt0284581	8.2
tt0284615	3.6
tt0284616	3.4
tt0284622	7.7
tt0284671	4.6
tt0284681	6.7
tt0284690	7
tt0284691	8.8
tt0284693	7.1
tt0284721	8.6
tt0284807	6.2
tt0284811	5.4
tt0284835	5.7
tt0284839	7.3
tt0284849	5.2
tt0284878	4.8
tt0284880	6.7
tt0284894	5.7
tt0284905	8.2
tt0284912	6
tt0284917	7
tt0284919	4.8
tt0284943	5.5
tt0284959	5.1
tt0284964	6
tt0284972	5.3
tt0284976	7.2
tt0284977	5.6
tt0284991	6
tt0285005	6.8
tt0285027	7.3
tt0285046	7.4
tt0285082	7.4
tt0285122	6.1
tt0285134	6.2
tt0285151	7.4
tt0285160	8.1
tt0285169	6.7
tt0285187	4.3
tt0285197	4.8
tt0285214	5.1
tt0285238	8.6
tt0285242	6.1
tt0285244	6.4
tt0285277	5.4
tt0285281	4.8
tt0285282	6.3
tt0285301	5.8
tt0285313	5.4
tt0285317	3.6
tt0285423	7.6
tt0285427	3.6
tt0285428	6.3
tt0285435	7.5
tt0285437	5.4
tt0285457	5.3
tt0285468	7.7
tt0285474	7.7
tt0285479	2.1
tt0285484	5
tt0285486	8.2
tt0285490	4.4
tt0285496	5.8
tt0285497	6.2
tt0285498	6.5
tt0285499	7.5
tt0285501	5.4
tt0285502	5
tt0285503	5.3
tt0285504	5.7
tt0285505	6.3
tt0285522	7.3
tt0285538	5.4
tt0285553	4.9
tt0285554	4.6
tt0285576	5.8
tt0285583	6.2
tt0285589	6.7
tt0285590	6.2
tt0285591	6.4
tt0285593	5.6
tt0285594	5.7
tt0285595	5.3
tt0285614	8.6
tt0285623	6.2
tt0285625	6
tt0285632	5.7
tt0285635	6.4
tt0285662	4.4
tt0285663	5.1
tt0285665	8.5
tt0285666	5.7
tt0285676	8.4
tt0285680	4.9
tt0285694	7.2
tt0285695	6.8
tt0285706	2.9
tt0285710	5.9
tt0285736	6.1
tt0285744	6
tt0285755	6.6
tt0285772	5.9
tt0285789	6
tt0285791	5.9
tt0285804	5.8
tt0285808	6.5
tt0285816	5.3
tt0285829	7
tt0285835	5.8
tt0285836	5.6
tt0285853	5.8
tt0285862	6.5
tt0285867	6.3
tt0285868	4.4
tt0285891	7.3
tt0285901	5.2
tt0285907	8.2
tt0285927	3.1
tt0285949	2.1
tt0285952	5.4
tt0285960	5.4
tt0285970	5.1
tt0285971	6.2
tt0285973	6
tt0285993	7.6
tt0285997	5.6
tt0285999	6.5
tt0286008	6.3
tt0286017	5.1
tt0286023	7.1
tt0286035	6.3
tt0286045	4.5
tt0286050	8.2
tt0286059	6.3
tt0286061	3.6
tt0286062	7.8
tt0286064	6
tt0286069	4.7
tt0286104	7.8
tt0286105	7.3
tt0286107	5.7
tt0286124	9.2
tt0286137	8.6
tt0286153	5.3
tt0286188	6.2
tt0286190	7.7
tt0286191	4.6
tt0286205	5.6
tt0286210	6.7
tt0286211	4.8
tt0286213	7.8
tt0286232	4.9
tt0286248	3.9
tt0286252	6.9
tt0286290	5.8
tt0286291	7.5
tt0286307	7.8
tt0286320	1.8
tt0286322	6.2
tt0286421	4
tt0286437	5.2
tt0286439	6.6
tt0286440	4.8
tt0286441	4.9
tt0286443	6.7
tt0286444	5.3
tt0286478	3.6
tt0286479	6.8
tt0286483	6.6
tt0286488	4.8
tt0286497	6
tt0286501	7.5
tt0286502	7.3
tt0286503	4.5
tt0286505	5.5
tt0286508	2.5
tt0286510	6.3
tt0286517	7
tt0286520	8.4
tt0286523	5.7
tt0286540	7.5
tt0286544	6.6
tt0286553	6.7
tt0286567	6.2
tt0286571	5.2
tt0286572	6.4
tt0286576	7.2
tt0286589	6.7
tt0286593	5.8
tt0286620	4.7
tt0286624	5.3
tt0286638	4.4
tt0286640	3.7
tt0286644	6.9
tt0286662	2.5
tt0286664	4.1
tt0286666	7.5
tt0286672	4.6
tt0286676	5.1
tt0286678	5.7
tt0286683	4.9
tt0286705	6.3
tt0286723	4.4
tt0286724	3.6
tt0286737	4.3
tt0286741	5.1
tt0286746	5.7
tt0286749	6.1
tt0286752	5.7
tt0286758	5.2
tt0286760	5.3
tt0286763	6.1
tt0286768	6.7
tt0286772	4.6
tt0286774	8.6
tt0286776	5.7
tt0286786	6.1
tt0286803	4.6
tt0286808	6.5
tt0286813	6.9
tt0286814	6.4
tt0286845	5.4
tt0286860	5.6
tt0286865	6.3
tt0286868	6.4
tt0286869	6.7
tt0286870	6.6
tt0286872	5.6
tt0286876	6
tt0286894	2.7
tt0286907	5.2
tt0286910	4.6
tt0286932	5.4
tt0286936	5.4
tt0286938	5.8
tt0286942	6.6
tt0286950	7.6
tt0286951	5.8
tt0286952	6
tt0286962	7
tt0286966	6.4
tt0287003	6.1
tt0287006	7.1
tt0287008	6.1
tt0287014	5.9
tt0287015	7.6
tt0287028	6.2
tt0287033	8
tt0287034	5.9
tt0287055	8.5
tt0287065	4.7
tt0287080	5.9
tt0287081	4.5
tt0287082	8.2
tt0287084	6.8
tt0287085	6.1
tt0287091	5.2
tt0287104	7.4
tt0287109	5.3
tt0287111	6.9
tt0287151	6.2
tt0287159	5.4
tt0287161	8.4
tt0287162	4.8
tt0287163	6
tt0287167	6.2
tt0287168	6.7
tt0287172	7
tt0287291	7.3
tt0287300	8.1
tt0287301	4.7
tt0287303	4.9
tt0287308	6.2
tt0287310	5.4
tt0287319	5
tt0287320	4.6
tt0287322	7.1
tt0287347	5.5
tt0287351	6.9
tt0287361	4.3
tt0287369	3.6
tt0287371	7.2
tt0287394	4.8
tt0287396	6.3
tt0287397	6.3
tt0287398	5
tt0287399	5.6
tt0287401	7
tt0287417	6.3
tt0287429	5.3
tt0287445	7.6
tt0287449	5.3
tt0287459	4.7
tt0287465	6.4
tt0287481	5
tt0287482	6.4
tt0287489	4.9
tt0287493	6
tt0287494	5.6
tt0287511	7
tt0287513	6.2
tt0287516	5.3
tt0287518	5.6
tt0287522	6.2
tt0287523	6.4
tt0287527	6.1
tt0287539	7.6
tt0287552	4.9
tt0287554	5.7
tt0287556	6.7
tt0287566	5.3
tt0287581	6.7
tt0287585	5.5
tt0287586	6.6
tt0287592	5.2
tt0287604	5.7
tt0287616	6.6
tt0287617	5.7
tt0287630	5.4
tt0287632	6.7
tt0287641	6.2
tt0287647	5.4
tt0287648	6
tt0287653	6.1
tt0287656	6.1
tt0287664	6.2
tt0287667	6.3
tt0287674	5.2
tt0287677	5.4
tt0287679	4.6
tt0287685	5.8
tt0287698	5.2
tt0287699	5.6
tt0287700	5.7
tt0287701	5.7
tt0287702	7.4
tt0287734	7.2
tt0287736	5.5
tt0287780	6.2
tt0287781	7.7
tt0287782	7.6
tt0287789	8.3
tt0287793	5.4
tt0287798	7.3
tt0287802	6.1
tt0287804	5.8
tt0287812	3.3
tt0287813	6.6
tt0287903	4.9
tt0287904	5.1
tt0287906	5.8
tt0287908	4.9
tt0287938	4.1
tt0287939	7.3
tt0287941	6
tt0287957	6.3
tt0287958	3.4
tt0287959	6.8
tt0287960	6.6
tt0287961	5.9
tt0287973	6.3
tt0287974	6.4
tt0287975	6
tt0287976	5.4
tt0287981	6.1
tt0287985	7.8
tt0288013	5.8
tt0288023	3.9
tt0288036	7.3
tt0288046	7.8
tt0288048	6.4
tt0288049	5.8
tt0288054	8.3
tt0288069	4.9
tt0288070	3.7
tt0288083	5
tt0288084	3.2
tt0288096	5.8
tt0288118	4.4
tt0288127	7
tt0288130	5.1
tt0288137	5.1
tt0288139	6.5
tt0288140	5.4
tt0288144	4.5
tt0288152	5.9
tt0288169	6.6
tt0288181	7.3
tt0288188	5
tt0288189	7.4
tt0288200	6.9
tt0288205	5.7
tt0288209	6
tt0288210	6.6
tt0288212	6.8
tt0288213	4.7
tt0288217	5.6
tt0288221	4.9
tt0288231	4.7
tt0288235	5.9
tt0288238	8.3
tt0288241	7.8
tt0288261	7.3
tt0288268	7.2
tt0288269	6.3
tt0288288	5.9
tt0288289	5.3
tt0288290	3.6
tt0288299	7.6
tt0288302	7.3
tt0288315	6.6
tt0288321	6.2
tt0288328	5.8
tt0288404	6.4
tt0288405	2.9
tt0288427	5.4
tt0288443	6.5
tt0288444	4.1
tt0288464	5
tt0288485	6.2
tt0288489	4.6
tt0288509	5.9
tt0288513	5.8
tt0288533	5.8
tt0288551	6.4
tt0288567	6.4
tt0288588	7.3
tt0288603	5.6
tt0288614	5
tt0288619	6.8
tt0288621	6.9
tt0288635	7.7
tt0288654	4.2
tt0288657	3.8
tt0288661	3.8
tt0288665	4
tt0288666	6.2
tt0288669	6.7
tt0288672	3.8
tt0288675	5.4
tt0288677	5.4
tt0288678	8.1
tt0288683	4
tt0288685	4.8
tt0288693	5.2
tt0288694	3.4
tt0288700	5.1
tt0288701	4.1
tt0288704	4
tt0288705	7.3
tt0288707	6.1
tt0288711	4.2
tt0288712	4.7
tt0288713	7
tt0288716	7.1
tt0288718	5
tt0288720	6.2
tt0288726	5.7
tt0288727	7.7
tt0288729	6.9
tt0288732	4.7
tt0288733	5
tt0288741	4.7
tt0288743	7
tt0288747	4.8
tt0288751	5
tt0288758	3.3
tt0288759	4.6
tt0288768	6.1
tt0288770	6
tt0288772	3.6
tt0288773	6.2
tt0288783	7.5
tt0288784	6.8
tt0288785	6.1
tt0288786	4.8
tt0288787	3.7
tt0288793	8.2
tt0288794	6
tt0288800	4.3
tt0288803	6.2
tt0288806	4.9
tt0288807	5.2
tt0288825	4.3
tt0288828	5.8
tt0288831	5.3
tt0288844	5.9
tt0288860	5.6
tt0288877	8.8
tt0288898	6.3
tt0288899	6.1
tt0288903	7.8
tt0288905	5.6
tt0288906	5.2
tt0288907	5.3
tt0289074	6.8
tt0289109	6.3
tt0289112	7.5
tt0289115	5.1
tt0289142	6
tt0289172	6.9
tt0289173	8
tt0289175	6.7
tt0289199	4.4
tt0289226	6.7
tt0289242	4.1
tt0289278	5.8
tt0289287	5
tt0289289	3.4
tt0289294	5.9
tt0289302	7.6
tt0289331	5.6
tt0289334	6.5
tt0289352	3.9
tt0289355	6.5
tt0289360	5.5
tt0289383	6.2
tt0289388	7.8
tt0289392	7
tt0289410	6.9
tt0289424	6.1
tt0289427	8.2
tt0289430	8
tt0289436	6.2
tt0289443	5.4
tt0289444	5.5
tt0289445	5.5
tt0289446	5.6
tt0289447	8.9
tt0289457	5.2
tt0289463	6.3
tt0289464	4.3
tt0289467	6.1
tt0289472	5.6
tt0289473	5.6
tt0289479	5.3
tt0289481	3.7
tt0289483	7.9
tt0289484	4.4
tt0289485	6.4
tt0289488	7.4
tt0289489	6.1
tt0289492	6.3
tt0289494	6
tt0289503	6.4
tt0289504	6.2
tt0289511	6.2
tt0289512	4.3
tt0289518	4.7
tt0289521	7.6
tt0289522	7
tt0289523	5.6
tt0289525	6.6
tt0289528	4.8
tt0289531	5.7
tt0289539	6.2
tt0289545	4.4
tt0289546	3.6
tt0289549	6.8
tt0289551	5
tt0289552	7
tt0289553	5.1
tt0289562	6.4
tt0289571	6.2
tt0289572	7.4
tt0289575	4.3
tt0289577	4.3
tt0289586	5.3
tt0289596	3.8
tt0289614	7
tt0289631	4.5
tt0289633	6.3
tt0289634	7.8
tt0289638	7.1
tt0289657	5.3
tt0289667	7
tt0289670	4.6
tt0289685	4.6
tt0289686	4.3
tt0289696	5.1
tt0289699	5.8
tt0289725	4.2
tt0289728	7.6
tt0289737	3.7
tt0289753	5.8
tt0289754	7.2
tt0289760	6.2
tt0289761	7.6
tt0289782	8
tt0289854	3.4
tt0289857	7.4
tt0289886	6
tt0289893	7.5
tt0289898	6.9
tt0289907	3.9
tt0289911	2.5
tt0289916	6.5
tt0289929	5
tt0289942	7
tt0289966	3.5
tt0289967	8.5
tt0289968	7.3
tt0289980	5.2
tt0289991	3
tt0289999	6.3
tt0290000	5.5
tt0290013	7.8
tt0290021	7.8
tt0290038	5.6
tt0290076	7.6
tt0290098	5.8
tt0290123	6.6
tt0290130	7.3
tt0290154	5.2
tt0290167	8.4
tt0290179	5.4
tt0290183	5.4
tt0290209	5.3
tt0290213	4.8
tt0290231	6.2
tt0290237	6.5
tt0290243	5.2
tt0290244	6.8
tt0290245	6
tt0290253	4.1
tt0290255	5.2
tt0290258	4.2
tt0290286	5.2
tt0290298	6.6
tt0290325	6.9
tt0290330	7.1
tt0290331	6
tt0290340	7.3
tt0290395	5.9
tt0290406	5.8
tt0290418	7.1
tt0290429	5.2
tt0290477	6
tt0290516	5
tt0290521	4
tt0290616	6.8
tt0290617	3.7
tt0290618	6.9
tt0290668	8.8
tt0290674	6.1
tt0290697	5
tt0290726	7.7
tt0290819	6.3
tt0290820	7.5
tt0290826	5.3
tt0290839	6.1
tt0290883	5.7
tt0290902	7.5
tt0290910	5.3
tt0290936	7.9
tt0290937	8.4
tt0290940	5
tt0290945	5.3
tt0291031	4.8
tt0291033	6.2
tt0291043	4.8
tt0291048	6.8
tt0291049	5.6
tt0291053	5.4
tt0291061	5.6
tt0291079	3.9
tt0291127	5.7
tt0291141	4.4
tt0291143	6
tt0291149	7.1
tt0291155	7.5
tt0291187	6.7
tt0291191	7.7
tt0291204	3.6
tt0291225	6
tt0291228	5.4
tt0291229	6.4
tt0291234	6
tt0291238	6
tt0291256	8
tt0291261	6.5
tt0291268	6.4
tt0291271	6.1
tt0291272	6.3
tt0291275	6.6
tt0291286	6.8
tt0291287	6.4
tt0291288	6.6
tt0291292	6.8
tt0291296	6.3
tt0291298	4.5
tt0291308	5.2
tt0291316	6.4
tt0291317	5.8
tt0291336	6.2
tt0291348	6.7
tt0291371	6.7
tt0291378	6.5
tt0291384	6.6
tt0291394	4.8
tt0291396	6.1
tt0291397	4.4
tt0291439	5.6
tt0291445	7.5
tt0291465	7
tt0291466	5.4
tt0291475	3.2
tt0291478	7.4
tt0291481	8.2
tt0291485	5.3
tt0291494	6.1
tt0291501	6
tt0291506	5.5
tt0291518	5.6
tt0291519	6.6
tt0291522	5.3
tt0291532	5.2
tt0291533	6.3
tt0291555	6.2
tt0291573	6.2
tt0291581	6.6
tt0291700	4.8
tt0291703	7.4
tt0291710	6.9
tt0291711	5.8
tt0291718	5.8
tt0291727	6.8
tt0291728	6.7
tt0291729	6.9
tt0291738	5.4
tt0291739	5.5
tt0291740	6.4
tt0291760	6.1
tt0291768	7
tt0291800	6.9
tt0291841	5.2
tt0291843	4.6
tt0291855	8.7
tt0291871	7.1
tt0291876	6.8
tt0291881	7.1
tt0291883	5.8
tt0291884	6.6
tt0291891	6
tt0291894	5.5
tt0291897	4.3
tt0291902	6.9
tt0291913	4.6
tt0291930	6.4
tt0291949	4.4
tt0291957	3.9
tt0291962	8
tt0291966	5.8
tt0291967	4.6
tt0291968	4.4
tt0292008	6.3
tt0292023	7.7
tt0292026	5.9
tt0292039	5.6
tt0292040	7
tt0292062	5.3
tt0292064	6.3
tt0292065	5.4
tt0292091	5.8
tt0292095	7.2
tt0292097	6.8
tt0292098	8.1
tt0292105	7.2
tt0292142	7.1
tt0292149	7.3
tt0292151	5.1
tt0292152	3.8
tt0292160	7.1
tt0292161	6.4
tt0292163	7
tt0292164	5.9
tt0292166	6.7
tt0292167	7
tt0292174	8.1
tt0292176	8
tt0292177	6.8
tt0292181	7.2
tt0292187	7.4
tt0292202	5.7
tt0292204	6.3
tt0292215	6.3
tt0292217	7.3
tt0292219	5.2
tt0292220	7.9
tt0292223	7.2
tt0292226	7.5
tt0292236	6.1
tt0292244	6.7
tt0292246	8.6
tt0292277	6.3
tt0292278	6.9
tt0292293	4.6
tt0292300	7.1
tt0292305	5.8
tt0292309	7.4
tt0292314	7
tt0292317	4.3
tt0292319	8.1
tt0292321	7.1
tt0292322	4.5
tt0292323	6.2
tt0292325	7.2
tt0292330	5.3
tt0292331	7.2
tt0292332	7.8
tt0292335	6.9
tt0292336	6.6
tt0292337	7.1
tt0292344	5
tt0292360	3.7
tt0292364	5
tt0292366	6.7
tt0292377	4.8
tt0292378	6.3
tt0292381	6.2
tt0292383	3.2
tt0292385	4.7
tt0292386	4.8
tt0292387	4.9
tt0292389	6
tt0292390	5.8
tt0292391	4
tt0292392	8.2
tt0292399	6
tt0292431	5.6
tt0292437	6.4
tt0292456	8.2
tt0292485	6.5
tt0292495	4.8
tt0292505	7.4
tt0292507	6.8
tt0292533	7.7
tt0292575	7.5
tt0292606	4.7
tt0292638	5.7
tt0292688	4.3
tt0292699	6.3
tt0292718	5.6
tt0292742	4
tt0292743	6
tt0292894	6.8
tt0292921	7
tt0292928	5.3
tt0292976	5.7
tt0292997	8.6
tt0293029	5.6
tt0293033	8.3
tt0293053	8
tt0293056	5.7
tt0293070	5
tt0293081	6.5
tt0293108	7.6
tt0293149	5.4
tt0293217	3.9
tt0293223	6.8
tt0293269	8
tt0293270	6.9
tt0293271	6.1
tt0293300	6.9
tt0293301	5.8
tt0293304	5.5
tt0293324	3.9
tt0293367	7.4
tt0293385	7.8
tt0293392	7.8
tt0293407	6.1
tt0293445	3.6
tt0293464	5.4
tt0293467	6.2
tt0293470	5.8
tt0293475	8
tt0293479	6.2
tt0293480	5.1
tt0293488	5.1
tt0293496	6.9
tt0293557	1.4
tt0293559	7
tt0293560	6.8
tt0293585	7.8
tt0293620	8.9
tt0293625	6.3
tt0293688	6.6
tt0293706	7.3
tt0293718	8
tt0293721	5.7
tt0293747	5.6
tt0293758	5.8
tt0293764	5.7
tt0293792	6.2
tt0293801	3.8
tt0293808	5.7
tt0293823	5.5
tt0293827	6.1
tt0293831	6.5
tt0293844	4.8
tt0293858	6.3
tt0293865	5.7
tt0293886	6.2
tt0293905	6.7
tt0293923	3.5
tt0293966	3
tt0293967	4.4
tt0293973	7.6
tt0293984	6.9
tt0294237	5.2
tt0294256	5.4
tt0294288	7.3
tt0294297	8.4
tt0294308	2.6
tt0294337	5.3
tt0294382	3.9
tt0294405	6.4
tt0294427	5.1
tt0294438	6.6
tt0294448	6.3
tt0294461	7.1
tt0294464	7.2
tt0294476	4.4
tt0294487	6.8
tt0294491	4.4
tt0294500	7
tt0294514	5.5
tt0294531	5
tt0294546	6.9
tt0294581	5.7
tt0294589	4.7
tt0294590	6.4
tt0294604	4.4
tt0294645	9.2
tt0294646	7.7
tt0294658	7.8
tt0294659	7.8
tt0294670	7.3
tt0294674	6.1
tt0294689	5
tt0294692	8.1
tt0294709	7.7
tt0294748	5.6
tt0294758	4.7
tt0294759	4.1
tt0294780	7
tt0294782	6.1
tt0294829	7.9
tt0294834	6.4
tt0294880	1.8
tt0294886	6.1
tt0294897	8.3
tt0294913	6
tt0294924	5.2
tt0294950	5.7
tt0294955	8.3
tt0294969	4.6
tt0294980	2.5
tt0294986	4.6
tt0295018	3.7
tt0295040	3
tt0295043	4.9
tt0295044	8.3
tt0295164	5.4
tt0295167	7.1
tt0295168	6.9
tt0295174	6.9
tt0295186	6.7
tt0295187	7.2
tt0295188	7.3
tt0295211	8.1
tt0295212	5.6
tt0295230	5.7
tt0295235	6.2
tt0295236	5.2
tt0295255	8.6
tt0295265	5.8
tt0295278	8.2
tt0295288	8.1
tt0295290	7.4
tt0295294	8
tt0295305	5.4
tt0295306	3.4
tt0295348	6.8
tt0295362	6.6
tt0295365	7.7
tt0295372	5.7
tt0295379	8.4
tt0295382	7.9
tt0295383	7.9
tt0295394	8.4
tt0295409	6.7
tt0295421	7.1
tt0295423	6.4
tt0295426	7.8
tt0295430	6
tt0295436	6.2
tt0295440	6.5
tt0295445	4.2
tt0295455	6.6
tt0295464	7.9
tt0295466	8.1
tt0295467	8.1
tt0295468	5.6
tt0295477	8.6
tt0295482	8.4
tt0295484	8.1
tt0295489	8.2
tt0295490	8.4
tt0295492	6.8
tt0295508	8.3
tt0295510	7.1
tt0295515	7.4
tt0295523	4.3
tt0295532	2
tt0295537	7.9
tt0295539	4.7
tt0295540	4.9
tt0295548	7
tt0295549	7.7
tt0295557	6.5
tt0295576	8.2
tt0295580	7
tt0295583	6.7
tt0295595	7
tt0295596	7.9
tt0295598	3.4
tt0295599	8
tt0295604	7.8
tt0295608	6.6
tt0295659	5.5
tt0295664	4.7
tt0295667	7
tt0295675	6.6
tt0295696	5.1
tt0295706	5.3
tt0295723	6.2
tt0295727	8.3
tt0295730	7.3
tt0295741	8.8
tt0295745	6.8
tt0295757	8.2
tt0295848	5.8
tt0295854	7.6
tt0295858	6.3
tt0295865	6.1
tt0295867	7
tt0295894	6.9
tt0295896	6.4
tt0295898	7
tt0295909	5.7
tt0295916	6.3
tt0295919	5.3
tt0295920	6.6
tt0295921	4.3
tt0295934	7.2
tt0295943	5.1
tt0295952	5.9
tt0295954	8.5
tt0295955	5.5
tt0295956	5.3
tt0295966	5.2
tt0295975	5.5
tt0295983	5.8
tt0295993	8.3
tt0296108	8.2
tt0296124	7.1
tt0296129	3.4
tt0296139	6.3
tt0296161	5.2
tt0296177	4.6
tt0296180	6
tt0296190	6.8
tt0296199	6.9
tt0296203	6.7
tt0296229	4.7
tt0296233	6.4
tt0296236	6.7
tt0296253	5.7
tt0296254	4.3
tt0296267	7.7
tt0296274	7
tt0296281	6
tt0296296	4.4
tt0296486	4.2
tt0296492	6.6
tt0296495	5.8
tt0296502	6.2
tt0296504	7.3
tt0296513	8.4
tt0296589	6.6
tt0296595	7.8
tt0296596	5.7
tt0296605	5.4
tt0296620	5.5
tt0296635	7.2
tt0296640	5.8
tt0296649	5.8
tt0296664	5.5
tt0296671	7
tt0296675	6.1
tt0296689	7.8
tt0296702	7.1
tt0296705	5
tt0296744	1.8
tt0296757	5.8
tt0296774	7.3
tt0296782	6.9
tt0296801	8.3
tt0296810	5.2
tt0296811	5.1
tt0296831	2.9
tt0296832	8.5
tt0296851	7.1
tt0296859	6.3
tt0296888	7.6
tt0296898	7.6
tt0296900	4.9
tt0296903	7
tt0296935	7
tt0296993	4.8
tt0296994	5.4
tt0297027	5.7
tt0297034	6.8
tt0297038	6.6
tt0297041	5.4
tt0297044	4.5
tt0297071	5.4
tt0297079	5.4
tt0297105	5.1
tt0297117	6.3
tt0297121	5.8
tt0297147	6.1
tt0297149	3.8
tt0297156	6
tt0297163	5.7
tt0297164	6
tt0297194	5
tt0297215	7.3
tt0297216	3.4
tt0297231	6
tt0297253	5.5
tt0297263	7.7
tt0297330	3.8
tt0297371	5.2
tt0297377	6.2
tt0297396	3.3
tt0297399	3.4
tt0297416	4.4
tt0297447	4.1
tt0297472	6.3
tt0297473	6
tt0297475	4.6
tt0297476	6.2
tt0297478	3.6
tt0297689	7.6
tt0297699	4.4
tt0297709	5.5
tt0297715	7.1
tt0297726	6.7
tt0297731	7
tt0297734	5.8
tt0297737	5.3
tt0297738	6.1
tt0297743	4.2
tt0297781	6.2
tt0297787	5.8
tt0297790	5.8
tt0297805	4.3
tt0297808	5.7
tt0297825	6.8
tt0297829	7.7
tt0297840	6.2
tt0297854	6.6
tt0297855	7.8
tt0297867	8
tt0297868	5.4
tt0297887	5.1
tt0297889	9
tt0297893	5.6
tt0297899	8
tt0297901	6.9
tt0297907	6
tt0297912	7.2
tt0297913	6.1
tt0297914	7.6
tt0297915	6.1
tt0297920	6.4
tt0297921	3.8
tt0297947	6.2
tt0297958	4.8
tt0297961	6.9
tt0297985	6.9
tt0297989	4.1
tt0297990	6.4
tt0298025	7.8
tt0298040	7.8
tt0298042	7.3
tt0298046	7.5
tt0298055	6.3
tt0298056	5.9
tt0298066	4.8
tt0298067	5.3
tt0298079	7.5
tt0298093	3.9
tt0298100	6.4
tt0298124	5.8
tt0298132	6.9
tt0298133	6.3
tt0298134	8.1
tt0298135	6.5
tt0298138	3.2
tt0298179	7.7
tt0298180	7.8
tt0298198	3.6
tt0298240	7.7
tt0298242	4.2
tt0298255	7.9
tt0298272	2.8
tt0298280	7.4
tt0298307	5.6
tt0298312	7.8
tt0298327	6.7
tt0298341	2.8
tt0298344	6
tt0298350	8.6
tt0298365	7.6
tt0298366	6.2
tt0298370	6.8
tt0298376	4.2
tt0298377	6.3
tt0298384	6.2
tt0298431	2.9
tt0298437	6.7
tt0298463	6.5
tt0298466	7.7
tt0298493	6
tt0298502	4.5
tt0298505	6
tt0298511	3.3
tt0298527	2.2
tt0298533	4
tt0298535	7.8
tt0298554	5.1
tt0298582	5
tt0298583	4.1
tt0298584	7.2
tt0298594	5.3
tt0298599	5.3
tt0298729	5.1
tt0298755	7.8
tt0298757	6.6
tt0298763	8.2
tt0298765	3.1
tt0298767	5.2
tt0298787	7.5
tt0298797	7.2
tt0298837	5.4
tt0298892	7.7
tt0298900	7
tt0298917	7.5
tt0298951	7.6
tt0298959	9.3
tt0298960	6.1
tt0298979	6.9
tt0298983	3.7
tt0298984	6.6
tt0299007	6.6
tt0299008	5.9
tt0299015	5.9
tt0299021	8
tt0299050	7.6
tt0299053	6.9
tt0299078	7.6
tt0299116	8.2
tt0299149	8
tt0299179	4.6
tt0299222	6.4
tt0299445	6.2
tt0299448	5.7
tt0299452	6.2
tt0299502	7
tt0299551	3.2
tt0299554	6.5
tt0299555	3.5
tt0299568	7.2
tt0299592	4.4
tt0299602	4.5
tt0299605	7.1
tt0299615	8.5
tt0299628	4.7
tt0299636	4.9
tt0299641	6.5
tt0299646	8.3
tt0299661	4.5
tt0299674	7
tt0299681	4.5
tt0299684	4.8
tt0299690	6.7
tt0299693	7.6
tt0299707	5.7
tt0299710	5.2
tt0299711	4.8
tt0299747	8.2
tt0299759	5.4
tt0299848	3
tt0299909	5.2
tt0299926	1.6
tt0299927	3.6
tt0300060	7.5
tt0300080	6.3
tt0300097	4.3
tt0300147	2.2
tt0300160	6.9
tt0300173	3.7
tt0300202	7.9
tt0300212	6.7
tt0300242	6
tt0300254	5.3
tt0300256	8.9
tt0300263	7.5
tt0300283	5.5
tt0300287	6.3
tt0300291	8.7
tt0300307	6.8
tt0300329	5.9
tt0300332	7.8
tt0300333	6.1
tt0300349	6.8
tt0300352	3.1
tt0300360	8.5
tt0300362	6
tt0300377	4.1
tt0300382	4.8
tt0300394	7
tt0300396	5
tt0300399	5.9
tt0300452	7.4
tt0300467	7.4
tt0300475	6.9
tt0300480	7.6
tt0300489	6.9
tt0300490	6.6
tt0300491	7.1
tt0300493	5.9
tt0300525	6.5
tt0300535	5.1
tt0300575	7.3
tt0300603	7.1
tt0300606	7.8
tt0300630	5.1
tt0300636	3.6
tt0300649	6.3
tt0300695	7.4
tt0300697	5
tt0300699	7.2
tt0300897	7
tt0300900	4.4
tt0300920	5.8
tt0300957	7.8
tt0300972	9
tt0300980	6.8
tt0300994	5
tt0301050	7.3
tt0301062	7.1
tt0301074	5.6
tt0301075	6.6
tt0301082	7.4
tt0301083	7.9
tt0301084	1.5
tt0301085	6.4
tt0301097	7.7
tt0301098	6.2
tt0301107	7
